season,round,grid,circuit_id,driver,fastest_time,stage,q_delta
2017,2,13,shanghai,alonso,94.372,q2,2.6940000000000026
2017,2,14,shanghai,ericsson,95.046,q2,3.368000000000009
2017,2,15,shanghai,giovinazzi,94.963,q1,3.2849999999999966
2017,2,16,shanghai,vandoorne,95.023,q1,3.344999999999999
2017,2,17,shanghai,grosjean,95.223,q1,3.5450000000000017
2017,2,18,shanghai,jolyon_palmer,95.279,q1,3.600999999999999
2017,2,19,shanghai,max_verstappen,95.433,q1,3.7550000000000097
2017,2,2,shanghai,vettel,91.864,q3,0.18600000000000705
2017,2,20,shanghai,ocon,95.496,q1,3.817999999999998
2017,2,3,shanghai,bottas,91.865,q3,0.1869999999999976
2017,2,4,shanghai,raikkonen,92.14,q3,0.4620000000000033
2017,2,5,shanghai,ricciardo,93.033,q3,1.355000000000004
2017,2,6,shanghai,massa,93.507,q3,1.8290000000000077
2017,2,7,shanghai,hulkenberg,93.58,q3,1.902000000000001
2017,2,8,shanghai,perez,93.706,q3,2.028000000000006
2017,2,9,shanghai,kvyat,93.719,q3,2.040999999999997
2017,3,1,bahrain,bottas,88.769,q3,0.0
2017,3,10,bahrain,jolyon_palmer,91.074,q3,2.3049999999999926
2017,3,11,bahrain,kvyat,90.923,q2,2.1539999999999964
2017,3,12,bahrain,stroll,91.168,q2,2.399000000000001
2017,3,13,bahrain,wehrlein,91.414,q2,2.644999999999996
2017,3,14,bahrain,ocon,91.684,q2,2.914999999999992
2017,3,15,bahrain,alonso,92.054,q1,3.2849999999999966
2017,3,16,bahrain,sainz,92.118,q1,3.3489999999999895
2017,3,17,bahrain,vandoorne,92.313,q1,3.543999999999997
2017,3,18,bahrain,perez,92.318,q1,3.5489999999999924
2017,3,19,bahrain,ericsson,92.543,q1,3.774000000000001
2017,3,2,bahrain,hamilton,88.792,q3,0.022999999999996135
2017,3,20,bahrain,kevin_magnussen,92.9,q1,4.131
2017,3,3,bahrain,vettel,89.247,q3,0.47799999999999443
2017,3,4,bahrain,ricciardo,89.545,q3,0.7759999999999962
2017,3,5,bahrain,raikkonen,89.567,q3,0.7979999999999876
2017,3,6,bahrain,max_verstappen,89.687,q3,0.9179999999999922
2017,3,7,bahrain,hulkenberg,89.842,q3,1.0729999999999933
2017,3,8,bahrain,massa,90.074,q3,1.3049999999999926
2017,3,9,bahrain,grosjean,90.763,q3,1.9939999999999998
2017,4,1,sochi,vettel,93.194,q3,0.0
2017,4,10,sochi,ocon,95.43,q3,2.236000000000004
2017,4,11,sochi,sainz,95.948,q2,2.7539999999999907
2017,4,12,sochi,stroll,95.964,q2,2.769999999999996
2017,4,13,sochi,kvyat,95.968,q2,2.774000000000001
2017,4,14,sochi,kevin_magnussen,96.017,q2,2.8229999999999933
2017,4,15,sochi,alonso,96.66,q2,3.465999999999994
2017,4,16,sochi,jolyon_palmer,96.462,q1,3.2680000000000007
2017,4,17,sochi,vandoorne,97.07,q1,3.8759999999999906
2017,4,18,sochi,wehrlein,97.332,q1,4.137999999999991
2017,4,19,sochi,ericsson,97.507,q1,4.313000000000002
2017,4,2,sochi,raikkonen,93.253,q3,0.0589999999999975
2017,4,20,sochi,grosjean,97.62,q1,4.426000000000002
2017,4,3,sochi,bottas,93.289,q3,0.09499999999999886
2017,4,4,sochi,hamilton,93.767,q3,0.5729999999999933
2017,4,5,sochi,ricciardo,94.905,q3,1.7109999999999985
2017,4,6,sochi,massa,95.11,q3,1.9159999999999968
2017,4,7,sochi,max_verstappen,95.161,q3,1.9669999999999987
2017,4,8,sochi,hulkenberg,95.285,q3,2.090999999999994
2017,4,9,sochi,perez,95.337,q3,2.1430000000000007
2017,5,1,catalunya,hamilton,79.149,q3,0.0
2017,5,10,catalunya,ocon,81.272,q3,2.1230000000000047
2017,5,11,catalunya,kevin_magnussen,81.329,q2,2.1799999999999926
2017,5,12,catalunya,sainz,81.371,q2,2.221999999999994
2017,5,13,catalunya,hulkenberg,81.397,q2,2.2480000000000047
2017,5,14,catalunya,grosjean,81.517,q2,2.367999999999995
2017,5,15,catalunya,wehrlein,81.803,q2,2.6539999999999964
2017,5,16,catalunya,ericsson,82.332,q1,3.1829999999999927
2017,5,17,catalunya,jolyon_palmer,82.401,q1,3.2519999999999953
2017,5,18,catalunya,stroll,82.411,q1,3.2620000000000005
2017,5,19,catalunya,vandoorne,82.532,q1,3.3829999999999956
2017,5,2,catalunya,vettel,79.2,q3,0.05100000000000193
2017,5,20,catalunya,kvyat,82.746,q1,3.596999999999994
2017,5,3,catalunya,bottas,79.373,q3,0.22400000000000375
2017,5,4,catalunya,raikkonen,79.439,q3,0.28999999999999204
2017,5,5,catalunya,max_verstappen,79.706,q3,0.5570000000000022
2017,5,6,catalunya,ricciardo,80.175,q3,1.0259999999999962
2017,5,7,catalunya,alonso,81.048,q3,1.899000000000001
2017,5,8,catalunya,perez,81.07,q3,1.9209999999999923
2017,5,9,catalunya,massa,81.232,q3,2.0829999999999984
2017,6,1,monaco,raikkonen,72.178,q3,0.0
2017,6,10,monaco,vandoorne,73.249,q2,1.070999999999998
2017,6,11,monaco,kvyat,73.516,q2,1.338000000000008
2017,6,12,monaco,hulkenberg,73.628,q2,1.4500000000000028
2017,6,13,monaco,kevin_magnussen,73.959,q2,1.781000000000006
2017,6,14,monaco,hamilton,74.106,q2,1.9279999999999973
2017,6,15,monaco,massa,80.529,q2,8.350999999999999
2017,6,16,monaco,ocon,74.101,q1,1.9230000000000018
2017,6,17,monaco,jolyon_palmer,74.696,q1,2.5180000000000007
2017,6,18,monaco,stroll,74.893,q1,2.7150000000000034
2017,6,19,monaco,wehrlein,75.159,q1,2.9810000000000088
2017,6,2,monaco,vettel,72.221,q3,0.043000000000006366
2017,6,20,monaco,ericsson,75.276,q1,3.097999999999999
2017,6,3,monaco,bottas,72.223,q3,0.045000000000001705
2017,6,4,monaco,max_verstappen,72.496,q3,0.31799999999999784
2017,6,5,monaco,ricciardo,72.998,q3,0.8200000000000074
2017,6,6,monaco,sainz,73.162,q3,0.9840000000000089
2017,6,7,monaco,perez,73.329,q3,1.1509999999999962
2017,6,8,monaco,grosjean,73.349,q3,1.1710000000000065
2017,6,9,monaco,button,73.613,q3,1.4350000000000023
2017,7,1,villeneuve,hamilton,71.459,q3,0.0
2017,7,10,villeneuve,hulkenberg,73.271,q3,1.8119999999999976
2017,7,11,villeneuve,kvyat,73.69,q2,2.2309999999999945
2017,7,12,villeneuve,alonso,73.693,q2,2.2339999999999947
2017,7,13,villeneuve,sainz,73.756,q2,2.296999999999997
2017,7,14,villeneuve,grosjean,73.839,q2,2.3799999999999955
2017,7,15,villeneuve,jolyon_palmer,74.293,q2,2.834000000000003
2017,7,16,villeneuve,vandoorne,74.182,q1,2.722999999999999
2017,7,17,villeneuve,stroll,74.209,q1,2.75
2017,7,18,villeneuve,kevin_magnussen,74.318,q1,2.8589999999999947
2017,7,19,villeneuve,ericsson,74.495,q1,3.0360000000000014
2017,7,2,villeneuve,vettel,71.789,q3,0.3299999999999983
2017,7,20,villeneuve,wehrlein,74.81,q1,3.350999999999999
2017,7,3,villeneuve,bottas,72.177,q3,0.7180000000000035
2017,7,4,villeneuve,raikkonen,72.252,q3,0.7929999999999922
2017,7,5,villeneuve,max_verstappen,72.403,q3,0.9440000000000026
2017,7,6,villeneuve,ricciardo,72.557,q3,1.097999999999999
2017,7,7,villeneuve,massa,72.858,q3,1.399000000000001
2017,7,8,villeneuve,perez,73.018,q3,1.5589999999999975
2017,7,9,villeneuve,ocon,73.135,q3,1.676000000000002
2017,8,1,baku,hamilton,100.593,q3,0.0
2017,8,10,baku,ricciardo,103.414,q3,2.820999999999998
2017,8,11,baku,kvyat,103.186,q2,2.5930000000000035
2017,8,12,baku,sainz,103.347,q2,2.7539999999999907
2017,8,13,baku,kevin_magnussen,103.796,q2,3.203000000000003
2017,8,14,baku,hulkenberg,104.267,q2,3.6739999999999924
2017,8,15,baku,wehrlein,104.603,q2,4.009999999999991
2017,8,16,baku,alonso,104.334,q1,3.7409999999999997
2017,8,17,baku,grosjean,104.468,q1,3.875
2017,8,18,baku,ericsson,104.795,q1,4.201999999999998
2017,8,19,baku,vandoorne,105.03,q1,4.436999999999998
2017,8,2,baku,bottas,101.027,q3,0.4339999999999975
2017,8,3,baku,raikkonen,101.693,q3,1.0999999999999943
2017,8,4,baku,vettel,101.841,q3,1.2479999999999905
2017,8,5,baku,max_verstappen,101.879,q3,1.2860000000000014
2017,8,6,baku,perez,102.111,q3,1.5180000000000007
2017,8,7,baku,ocon,102.186,q3,1.5930000000000035
2017,8,8,baku,stroll,102.753,q3,2.1599999999999966
2017,8,9,baku,massa,102.798,q3,2.2049999999999983
2017,9,1,red_bull_ring,bottas,64.251,q3,0.0
2017,9,10,red_bull_ring,sainz,65.726,q3,1.4749999999999943
2017,9,11,red_bull_ring,hulkenberg,65.597,q2,1.3459999999999894
2017,9,12,red_bull_ring,alonso,65.602,q2,1.350999999999999
2017,9,13,red_bull_ring,vandoorne,65.741,q2,1.4899999999999949
2017,9,14,red_bull_ring,kvyat,65.884,q2,1.6329999999999956
2017,9,15,red_bull_ring,kevin_magnussen,66.143,q1,1.891999999999996
2017,9,16,red_bull_ring,jolyon_palmer,66.345,q1,2.093999999999994
2017,9,17,red_bull_ring,massa,66.534,q1,2.2830000000000013
2017,9,18,red_bull_ring,stroll,66.608,q1,2.3569999999999993
2017,9,19,red_bull_ring,ericsson,66.857,q1,2.6059999999999945
2017,9,2,red_bull_ring,vettel,64.293,q3,0.04200000000000159
2017,9,20,red_bull_ring,wehrlein,67.011,q1,2.759999999999991
2017,9,3,red_bull_ring,hamilton,64.424,q3,0.17300000000000182
2017,9,4,red_bull_ring,raikkonen,64.779,q3,0.5279999999999916
2017,9,5,red_bull_ring,ricciardo,64.896,q3,0.644999999999996
2017,9,6,red_bull_ring,max_verstappen,64.983,q3,0.7319999999999993
2017,9,7,red_bull_ring,grosjean,65.48,q3,1.2289999999999992
2017,9,8,red_bull_ring,perez,65.605,q3,1.3539999999999992
2017,9,9,red_bull_ring,ocon,65.674,q3,1.4230000000000018
2017,10,1,silverstone,hamilton,86.6,q3,0.0
2017,10,10,silverstone,grosjean,89.549,q3,2.9490000000000123
2017,10,11,silverstone,jolyon_palmer,90.193,q2,3.5930000000000035
2017,10,12,silverstone,kvyat,90.355,q2,3.7550000000000097
2017,10,13,silverstone,alonso,90.6,q2,4.0
2017,10,14,silverstone,sainz,91.368,q2,4.768000000000001
2017,10,15,silverstone,massa,91.482,q2,4.882000000000005
2017,10,16,silverstone,stroll,102.573,q1,15.972999999999999
2017,10,17,silverstone,kevin_magnussen,102.577,q1,15.977000000000004
2017,10,18,silverstone,wehrlein,102.593,q1,15.99300000000001
2017,10,19,silverstone,ericsson,102.633,q1,16.033
2017,10,2,silverstone,raikkonen,87.147,q3,0.5470000000000113
2017,10,20,silverstone,ricciardo,102.966,q1,16.366
2017,10,3,silverstone,vettel,87.356,q3,0.7560000000000002
2017,10,4,silverstone,bottas,87.376,q3,0.7760000000000105
2017,10,5,silverstone,max_verstappen,88.13,q3,1.5300000000000011
2017,10,6,silverstone,hulkenberg,88.856,q3,2.2560000000000002
2017,10,7,silverstone,perez,88.902,q3,2.3020000000000067
2017,10,8,silverstone,ocon,89.074,q3,2.4740000000000038
2017,10,9,silverstone,vandoorne,89.418,q3,2.818000000000012
2017,11,1,hungaroring,vettel,76.276,q3,0.0
2017,11,10,hungaroring,sainz,78.912,q3,2.63600000000001
2017,11,11,hungaroring,jolyon_palmer,78.415,q2,2.13900000000001
2017,11,12,hungaroring,ocon,78.495,q2,2.2190000000000083
2017,11,13,hungaroring,kvyat,78.538,q2,2.2620000000000005
2017,11,14,hungaroring,perez,78.639,q2,2.3629999999999995
2017,11,15,hungaroring,grosjean,78.771,q2,2.4950000000000045
2017,11,16,hungaroring,kevin_magnussen,79.095,q1,2.8190000000000026
2017,11,17,hungaroring,stroll,79.102,q1,2.8260000000000076
2017,11,18,hungaroring,wehrlein,79.839,q1,3.5630000000000024
2017,11,19,hungaroring,resta,79.868,q1,3.5919999999999987
2017,11,2,hungaroring,raikkonen,76.444,q3,0.16800000000000637
2017,11,20,hungaroring,ericsson,79.972,q1,3.695999999999998
2017,11,3,hungaroring,bottas,76.53,q3,0.2540000000000049
2017,11,4,hungaroring,hamilton,76.707,q3,0.4309999999999974
2017,11,5,hungaroring,max_verstappen,76.797,q3,0.5210000000000008
2017,11,6,hungaroring,ricciardo,76.818,q3,0.5420000000000016
2017,11,7,hungaroring,hulkenberg,77.468,q3,1.1920000000000073
2017,11,8,hungaroring,alonso,77.549,q3,1.2730000000000103
2017,11,9,hungaroring,vandoorne,77.894,q3,1.6180000000000092
2017,12,1,spa,hamilton,102.553,q3,0.0
2017,12,10,spa,jolyon_palmer,104.685,q2,2.132000000000005
2017,12,11,spa,alonso,105.09,q2,2.537000000000006
2017,12,12,spa,grosjean,105.133,q2,2.5799999999999983
2017,12,13,spa,kevin_magnussen,105.4,q2,2.8470000000000084
2017,12,14,spa,sainz,105.439,q2,2.8859999999999957
2017,12,15,spa,vandoorne,105.441,q1,2.8880000000000052
2017,12,16,spa,massa,105.823,q1,3.269999999999996
2017,12,17,spa,kvyat,106.028,q1,3.4750000000000085
2017,12,18,spa,stroll,106.915,q1,4.362000000000009
2017,12,19,spa,ericsson,107.214,q1,4.661000000000001
2017,12,2,spa,vettel,102.795,q3,0.24200000000000443
2017,12,20,spa,wehrlein,107.679,q1,5.126000000000005
2017,12,3,spa,bottas,103.094,q3,0.5409999999999968
2017,12,4,spa,raikkonen,103.27,q3,0.7169999999999987
2017,12,5,spa,max_verstappen,103.38,q3,0.8269999999999982
2017,12,6,spa,ricciardo,103.863,q3,1.3100000000000023
2017,12,7,spa,hulkenberg,104.982,q3,2.429000000000002
2017,12,8,spa,perez,105.244,q3,2.6910000000000025
2017,12,9,spa,ocon,105.369,q3,2.8160000000000025
2017,13,1,monza,hamilton,95.554,q3,0.0
2017,13,10,monza,vandoorne,99.157,q3,3.6029999999999944
2017,13,11,monza,perez,97.582,q2,2.0279999999999916
2017,13,12,monza,hulkenberg,98.059,q2,2.5049999999999955
2017,13,13,monza,alonso,98.202,q2,2.647999999999996
2017,13,14,monza,kvyat,98.245,q2,2.6910000000000025
2017,13,15,monza,sainz,98.526,q2,2.971999999999994
2017,13,16,monza,kevin_magnussen,100.489,q1,4.935000000000002
2017,13,17,monza,jolyon_palmer,100.646,q1,5.091999999999999
2017,13,18,monza,ericsson,101.732,q1,6.177999999999997
2017,13,19,monza,wehrlein,101.875,q1,6.320999999999998
2017,13,2,monza,max_verstappen,96.702,q3,1.1479999999999961
2017,13,20,monza,grosjean,103.355,q1,7.801000000000002
2017,13,3,monza,ricciardo,96.841,q3,1.286999999999992
2017,13,4,monza,stroll,97.032,q3,1.4779999999999944
2017,13,5,monza,ocon,97.719,q3,2.164999999999992
2017,13,6,monza,bottas,97.833,q3,2.2789999999999964
2017,13,7,monza,raikkonen,97.987,q3,2.4329999999999927
2017,13,8,monza,vettel,98.064,q3,2.509999999999991
2017,13,9,monza,massa,98.251,q3,2.6970000000000027
2017,14,1,marina_bay,vettel,99.491,q3,0.0
2017,14,10,marina_bay,sainz,102.056,q3,2.5649999999999977
2017,14,11,marina_bay,jolyon_palmer,102.107,q2,2.6159999999999997
2017,14,12,marina_bay,perez,102.246,q2,2.7549999999999955
2017,14,13,marina_bay,kvyat,102.338,q2,2.846999999999994
2017,14,14,marina_bay,ocon,102.76,q2,3.2690000000000055
2017,14,15,marina_bay,grosjean,103.883,q2,4.391999999999996
2017,14,16,marina_bay,kevin_magnussen,103.756,q1,4.265000000000001
2017,14,17,marina_bay,massa,104.014,q1,4.522999999999996
2017,14,18,marina_bay,stroll,104.728,q1,5.236999999999995
2017,14,19,marina_bay,wehrlein,105.059,q1,5.567999999999998
2017,14,2,marina_bay,max_verstappen,99.814,q3,0.3229999999999933
2017,14,20,marina_bay,ericsson,105.57,q1,6.0789999999999935
2017,14,3,marina_bay,ricciardo,99.84,q3,0.34900000000000375
2017,14,4,marina_bay,raikkonen,100.069,q3,0.578000000000003
2017,14,5,marina_bay,hamilton,100.126,q3,0.6350000000000051
2017,14,6,marina_bay,bottas,100.81,q3,1.3190000000000026
2017,14,7,marina_bay,hulkenberg,101.013,q3,1.5220000000000056
2017,14,8,marina_bay,alonso,101.179,q3,1.6880000000000024
2017,14,9,marina_bay,vandoorne,101.398,q3,1.9069999999999965
2017,15,1,sepang,hamilton,90.076,q3,0.0
2017,15,10,sepang,alonso,91.704,q3,1.6280000000000001
2017,15,11,sepang,massa,92.034,q2,1.9580000000000126
2017,15,12,sepang,jolyon_palmer,92.1,q2,2.024000000000001
2017,15,13,sepang,stroll,92.307,q2,2.2310000000000088
2017,15,14,sepang,sainz,92.402,q2,2.3260000000000076
2017,15,15,sepang,gasly,92.558,q2,2.4820000000000135
2017,15,16,sepang,grosjean,93.308,q1,3.2320000000000135
2017,15,17,sepang,kevin_magnussen,93.434,q1,3.358000000000004
2017,15,18,sepang,wehrlein,93.483,q1,3.4070000000000107
2017,15,19,sepang,ericsson,93.97,q1,3.8940000000000055
2017,15,2,sepang,raikkonen,90.121,q3,0.045000000000001705
2017,15,20,sepang,vettel,,,0.0
2017,15,3,sepang,max_verstappen,90.541,q3,0.0
2017,15,4,sepang,ricciardo,90.595,q3,0.09900000000000375
2017,15,5,sepang,bottas,90.758,q3,0.26200000000000045
2017,15,6,sepang,ocon,91.478,q3,0.9819999999999993
2017,15,7,sepang,vandoorne,91.582,q3,1.0859999999999985
2017,15,8,sepang,hulkenberg,91.607,q3,1.1110000000000042
2017,15,9,sepang,perez,91.658,q3,1.1620000000000061
2017,16,1,suzuka,hamilton,87.319,q3,0.0
2017,16,10,suzuka,alonso,90.687,q3,3.367999999999995
2017,16,11,suzuka,vandoorne,89.778,q2,2.459000000000003
2017,16,12,suzuka,hulkenberg,89.879,q2,2.5600000000000023
2017,16,13,suzuka,kevin_magnussen,89.972,q2,2.6529999999999916
2017,16,14,suzuka,jolyon_palmer,90.022,q2,2.703000000000003
2017,16,15,suzuka,sainz,90.413,q2,3.093999999999994
2017,16,16,suzuka,grosjean,90.849,q1,3.530000000000001
2017,16,17,suzuka,gasly,91.317,q1,3.9979999999999905
2017,16,18,suzuka,stroll,91.409,q1,4.090000000000003
2017,16,19,suzuka,ericsson,91.597,q1,4.277999999999992
2017,16,2,suzuka,bottas,87.651,q3,0.33199999999999363
2017,16,20,suzuka,wehrlein,91.885,q1,4.5660000000000025
2017,16,3,suzuka,vettel,87.791,q3,0.4719999999999942
2017,16,4,suzuka,ricciardo,88.306,q3,0.9869999999999948
2017,16,5,suzuka,max_verstappen,88.332,q3,1.012999999999991
2017,16,6,suzuka,raikkonen,88.498,q3,1.179000000000002
2017,16,7,suzuka,ocon,89.111,q3,1.7920000000000016
2017,16,8,suzuka,perez,89.26,q3,1.9410000000000025
2017,16,9,suzuka,massa,89.48,q3,2.1610000000000014
2017,17,1,americas,hamilton,93.108,q3,0.0
2017,17,10,americas,perez,95.148,q3,2.039999999999992
2017,17,11,americas,massa,95.155,q2,2.046999999999997
2017,17,12,americas,kvyat,95.529,q2,2.4209999999999923
2017,17,13,americas,vandoorne,95.641,q2,2.5330000000000013
2017,17,14,americas,grosjean,95.87,q2,2.7620000000000005
2017,17,15,americas,hulkenberg,95.74,q1,2.631999999999991
2017,17,16,americas,ericsson,96.842,q1,3.7339999999999947
2017,17,17,americas,stroll,96.868,q1,3.759999999999991
2017,17,18,americas,brendon_hartley,96.889,q1,3.7809999999999917
2017,17,19,americas,wehrlein,97.179,q1,4.070999999999998
2017,17,2,americas,vettel,93.347,q3,0.2389999999999901
2017,17,20,americas,kevin_magnussen,97.394,q1,4.286000000000001
2017,17,3,americas,bottas,93.568,q3,0.45999999999999375
2017,17,4,americas,ricciardo,93.577,q3,0.4689999999999941
2017,17,5,americas,raikkonen,93.577,q3,0.4689999999999941
2017,17,6,americas,max_verstappen,93.658,q3,0.5499999999999972
2017,17,7,americas,ocon,94.647,q3,1.5390000000000015
2017,17,8,americas,sainz,94.852,q3,1.7439999999999998
2017,17,9,americas,alonso,95.007,q3,1.899000000000001
2017,18,1,rodriguez,vettel,76.488,q3,0.0
2017,18,10,rodriguez,perez,77.807,q3,1.3190000000000026
2017,18,11,rodriguez,massa,78.099,q2,1.6110000000000042
2017,18,12,rodriguez,stroll,79.159,q2,2.6710000000000065
2017,18,13,rodriguez,brendon_hartley,78.683,q1,2.1950000000000074
2017,18,14,rodriguez,alonso,77.71,q1,1.2219999999999942
2017,18,15,rodriguez,vandoorne,78.578,q1,2.0900000000000034
2017,18,16,rodriguez,ericsson,79.176,q1,2.6880000000000024
2017,18,17,rodriguez,wehrlein,79.333,q1,2.844999999999999
2017,18,18,rodriguez,kevin_magnussen,79.443,q1,2.9549999999999983
2017,18,19,rodriguez,grosjean,79.473,q1,2.9849999999999994
2017,18,2,rodriguez,max_verstappen,76.574,q3,0.08599999999999852
2017,18,3,rodriguez,hamilton,76.934,q3,0.44599999999999795
2017,18,4,rodriguez,bottas,76.958,q3,0.46999999999999886
2017,18,5,rodriguez,raikkonen,77.238,q3,0.75
2017,18,6,rodriguez,ocon,77.437,q3,0.9489999999999981
2017,18,7,rodriguez,ricciardo,77.447,q3,0.9590000000000032
2017,18,8,rodriguez,hulkenberg,77.466,q3,0.9779999999999944
2017,18,9,rodriguez,sainz,77.794,q3,1.3059999999999974
2017,19,1,interlagos,bottas,68.322,q3,0.0
2017,19,10,interlagos,massa,69.841,q3,1.5189999999999912
2017,19,11,interlagos,ocon,69.83,q2,1.5079999999999956
2017,19,12,interlagos,grosjean,69.879,q2,1.5570000000000022
2017,19,13,interlagos,vandoorne,70.116,q2,1.793999999999997
2017,19,14,interlagos,kevin_magnussen,70.154,q2,1.8319999999999936
2017,19,15,interlagos,brendon_hartley,70.625,q1,2.3029999999999973
2017,19,16,interlagos,wehrlein,70.678,q1,2.3559999999999945
2017,19,17,interlagos,gasly,70.686,q1,2.3640000000000043
2017,19,18,interlagos,stroll,70.776,q1,2.4539999999999935
2017,19,19,interlagos,ericsson,70.875,q1,2.5529999999999973
2017,19,2,interlagos,vettel,68.36,q3,0.0379999999999967
2017,19,20,interlagos,hamilton,,,0.0
2017,19,3,interlagos,raikkonen,68.538,q3,0.0
2017,19,4,interlagos,max_verstappen,68.925,q3,0.42499999999999716
2017,19,5,interlagos,ricciardo,69.33,q3,0.8299999999999983
2017,19,6,interlagos,perez,69.598,q3,1.097999999999999
2017,19,7,interlagos,alonso,69.617,q3,1.1170000000000044
2017,19,8,interlagos,hulkenberg,69.703,q3,1.203000000000003
2017,19,9,interlagos,sainz,69.805,q3,1.3050000000000068
2017,20,1,yas_marina,bottas,96.231,q3,0.0
2017,20,10,yas_marina,massa,98.55,q3,2.3190000000000026
2017,20,11,yas_marina,alonso,98.636,q2,2.405000000000001
2017,20,12,yas_marina,sainz,98.725,q2,2.4939999999999998
2017,20,13,yas_marina,vandoorne,98.808,q2,2.5770000000000124
2017,20,14,yas_marina,kevin_magnussen,99.298,q2,3.0670000000000073
2017,20,15,yas_marina,stroll,99.646,q2,3.4150000000000063
2017,20,16,yas_marina,grosjean,99.516,q1,3.285000000000011
2017,20,17,yas_marina,gasly,99.724,q1,3.493000000000009
2017,20,18,yas_marina,wehrlein,99.93,q1,3.6990000000000123
2017,20,19,yas_marina,ericsson,99.994,q1,3.7630000000000052
2017,20,2,yas_marina,hamilton,96.403,q3,0.17200000000001125
2017,20,20,yas_marina,brendon_hartley,100.471,q1,4.240000000000009
2017,20,3,yas_marina,vettel,96.777,q3,0.5460000000000065
2017,20,4,yas_marina,ricciardo,96.959,q3,0.7280000000000086
2017,20,5,yas_marina,raikkonen,96.985,q3,0.7540000000000049
2017,20,6,yas_marina,max_verstappen,97.328,q3,1.0970000000000084
2017,20,7,yas_marina,hulkenberg,98.282,q3,2.051000000000002
2017,20,8,yas_marina,perez,98.374,q3,2.1430000000000007
2017,20,9,yas_marina,ocon,98.397,q3,2.166000000000011
